"COUNTRY","Country","VARIABLE","Variable","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","T-PASS-TOT-INLD","Total inland passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,1292485,,
"JPN","Japan","T-PASS-TOT-INLD","Total inland passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,1270417,,
"JPN","Japan","T-PASS-TOT-INLD","Total inland passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,1262640,,
"JPN","Japan","T-PASS-TOT-INLD","Total inland passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,1296553,,
"JPN","Japan","T-PASS-TOT-INLD","Total inland passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,1304182,,
"JPN","Japan","T-PASS-TOT-INLD","Total inland passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,1290292,,
"JPN","Japan","T-PASS-TOT-INLD","Total inland passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,1307421,,
"JPN","Japan","T-PASS-TOT-INLD","Total inland passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,1323278,,
"JPN","Japan","T-PASS-TOT-INLD","Total inland passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,1342330,,
"JPN","Japan","T-PASS-TOT-INLD","Total inland passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,1359535,,
"JPN","Japan","T-PASS-TOT-INLD","Total inland passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,1344661,,
"JPN","Japan","T-PASS-TOT-INLD","Total inland passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,1032651,,
"ISR","Israel","T-PASS-RL-TOT","Rail passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,781.5,,
"ISR","Israel","T-PASS-RL-TOT","Rail passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,960.7,,
"ISR","Israel","T-PASS-RL-TOT","Rail passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,1116,,
"ISR","Israel","T-PASS-RL-TOT","Rail passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,1278.3,,
"ISR","Israel","T-PASS-RL-TOT","Rail passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,1422.9,,
"ISR","Israel","T-PASS-RL-TOT","Rail passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,1617.8,,
"ISR","Israel","T-PASS-RL-TOT","Rail passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,1609,,
"ISR","Israel","T-PASS-RL-TOT","Rail passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,1834.1,,
"ISR","Israel","T-PASS-RL-TOT","Rail passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,1968.5,,
"ISR","Israel","T-PASS-RL-TOT","Rail passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,2011.5,,
"ISR","Israel","T-PASS-RL-TOT","Rail passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,1986.3,,
"ISR","Israel","T-PASS-RL-TOT","Rail passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,1926.9,,
"ISR","Israel","T-PASS-RL-TOT","Rail passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,2133.4,,
"ISR","Israel","T-PASS-RL-TOT","Rail passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,2376.2,,
"ISR","Israel","T-PASS-RL-TOT","Rail passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,2485.2,,
"ISR","Israel","T-PASS-RL-TOT","Rail passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,2608.1,,
"ISR","Israel","T-PASS-RL-TOT","Rail passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,2644.7,,
"ISR","Israel","T-PASS-RL-TOT","Rail passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,2765.2,,
"ISR","Israel","T-PASS-RL-TOT","Rail passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,3031.76,,
"ISR","Israel","T-PASS-RL-TOT","Rail passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,3579.9,,
"ISR","Israel","T-PASS-RL-TOT","Rail passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,1252.9,,
"ISR","Israel","T-PASS-RL-TOT","Rail passenger transport","2021","2021","PKM","Passenger-kilometres","6","Millions",,,1956,,
"ARG","Argentina","T-PASS-RL-TOT","Rail passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,8640.7627436806,,
"ARG","Argentina","T-PASS-RL-TOT","Rail passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,9052.390462155,,
"ARG","Argentina","T-PASS-RL-TOT","Rail passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,8715.4385913024,,
"ARG","Argentina","T-PASS-RL-TOT","Rail passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,9237.510554638,,
"ARG","Argentina","T-PASS-RL-TOT","Rail passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,9108.0603687135,,
"ARG","Argentina","T-PASS-RL-TOT","Rail passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,8817.8723669107,,
"ARG","Argentina","T-PASS-RL-TOT","Rail passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,7287.9333902597,,
"ARG","Argentina","T-PASS-RL-TOT","Rail passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,6002.5177929744,,
"ARG","Argentina","T-PASS-RL-TOT","Rail passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,5035.0018230423,,
"ARG","Argentina","T-PASS-RL-TOT","Rail passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,5733.5770156506,,
"ARG","Argentina","T-PASS-RL-TOT","Rail passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,6883.5652307941,,
"ARG","Argentina","T-PASS-RL-TOT","Rail passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,8065.3684635781,,
"ARG","Argentina","T-PASS-RL-TOT","Rail passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,8360.7820221858,,
"ARG","Argentina","T-PASS-RD-TOT","Road passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,25464.117582981,,
"ARG","Argentina","T-PASS-RD-TOT","Road passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,25286.633953817,,
"ARG","Argentina","T-PASS-RD-TOT","Road passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,24807.918815452,,
"ARG","Argentina","T-PASS-RD-TOT","Road passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,28189.802854194,,
"ARG","Argentina","T-PASS-RD-TOT","Road passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,30231.20386274,,
"ARG","Argentina","T-PASS-RD-TOT","Road passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,32980.546529808,,
"ARG","Argentina","T-PASS-RD-TOT","Road passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,36054.702001354,,
"ARG","Argentina","T-PASS-RD-TOT","Road passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,36459.644967842,,
"ARG","Argentina","T-PASS-RD-TOT","Road passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,37328.292253227,,
"ARG","Argentina","T-PASS-RD-TOT","Road passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,38027.884634981,,
"ARG","Argentina","T-PASS-RD-TOT","Road passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,43970.071924153,,
"ARG","Argentina","T-PASS-RD-TOT","Road passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,43220.012559096,,
"ARG","Argentina","T-PASS-RD-TOT","Road passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,44054.443650011,,
"ARG","Argentina","T-PASS-RD-TOT","Road passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,42920.528858953,,
"ARG","Argentina","T-PASS-RD-TOT","Road passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,43361.325634848,,
"ARG","Argentina","T-PASS-RD-TOT","Road passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,44538.459082498,,
"ARG","Argentina","T-PASS-RD-TOT","Road passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,46838.665001874,,
"ARG","Argentina","T-PASS-RD-TOT","Road passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,48784.351366258,,
"ARG","Argentina","T-PASS-TOT-INLD","Total inland passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,41621.309273488,,
"ARG","Argentina","T-PASS-TOT-INLD","Total inland passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,45107.092463509,,
"ARG","Argentina","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,45175.083559144,,
"ARG","Argentina","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,46565.802807865,,
"ARG","Argentina","T-PASS-TOT-INLD","Total inland passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,47135.945003695,,
"ARG","Argentina","T-PASS-TOT-INLD","Total inland passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,52787.944291063,,
"ARG","Argentina","T-PASS-TOT-INLD","Total inland passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,50507.945949355,,
"ARG","Argentina","T-PASS-TOT-INLD","Total inland passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,50056.961442985,,
"ARG","Argentina","T-PASS-TOT-INLD","Total inland passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,47955.530681996,,
"ARG","Argentina","T-PASS-TOT-INLD","Total inland passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,49094.902650499,,
"ARG","Argentina","T-PASS-TOT-INLD","Total inland passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,51422.024313292,,
"ARG","Argentina","T-PASS-TOT-INLD","Total inland passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,54904.033465453,,
"ARG","Argentina","T-PASS-TOT-INLD","Total inland passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,57145.133388444,,
"CHL","Chile","T-PASS-RL-TOT","Rail passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,696.35048,,
"CHL","Chile","T-PASS-RL-TOT","Rail passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,851.582112,,
"CHL","Chile","T-PASS-RL-TOT","Rail passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,933.999552,,
"CHL","Chile","T-PASS-RL-TOT","Rail passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,861.780415,,
"CHL","Chile","T-PASS-RL-TOT","Rail passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,662.561655,,
"CHL","Chile","T-PASS-RL-TOT","Rail passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,584.365975,,
"CHL","Chile","T-PASS-RL-TOT","Rail passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,582.860352,,
"CHL","Chile","T-PASS-RL-TOT","Rail passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,595.783014,,
"CHL","Chile","T-PASS-RL-TOT","Rail passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,676.511127,,
"CHL","Chile","T-PASS-RL-TOT","Rail passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,721.461235,,
"CHL","Chile","T-PASS-RL-TOT","Rail passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,351.91732,"P","Provisional value"
"KAZ","Kazakhstan","T-PASS-TOT-INLD","Total inland passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,124365.1,,
"KAZ","Kazakhstan","T-PASS-TOT-INLD","Total inland passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,126979.5,,
"KAZ","Kazakhstan","T-PASS-TOT-INLD","Total inland passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,130465.5,,
"KAZ","Kazakhstan","T-PASS-TOT-INLD","Total inland passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,148465.2,,
"KAZ","Kazakhstan","T-PASS-TOT-INLD","Total inland passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,188325.5,,
"KAZ","Kazakhstan","T-PASS-TOT-INLD","Total inland passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,211263.7,,
"KAZ","Kazakhstan","T-PASS-TOT-INLD","Total inland passenger transport","2013","2013","PKM","Passenger-kilometres","6","Millions",,,233753.4,,
"KAZ","Kazakhstan","T-PASS-TOT-INLD","Total inland passenger transport","2014","2014","PKM","Passenger-kilometres","6","Millions",,,249579,,
"KAZ","Kazakhstan","T-PASS-TOT-INLD","Total inland passenger transport","2015","2015","PKM","Passenger-kilometres","6","Millions",,,253991.2,,
"KAZ","Kazakhstan","T-PASS-TOT-INLD","Total inland passenger transport","2016","2016","PKM","Passenger-kilometres","6","Millions",,,264112,,
"KAZ","Kazakhstan","T-PASS-TOT-INLD","Total inland passenger transport","2017","2017","PKM","Passenger-kilometres","6","Millions",,,272831.7,,
"KAZ","Kazakhstan","T-PASS-TOT-INLD","Total inland passenger transport","2018","2018","PKM","Passenger-kilometres","6","Millions",,,281499.9,,
"KAZ","Kazakhstan","T-PASS-TOT-INLD","Total inland passenger transport","2019","2019","PKM","Passenger-kilometres","6","Millions",,,295235,,
"KAZ","Kazakhstan","T-PASS-TOT-INLD","Total inland passenger transport","2020","2020","PKM","Passenger-kilometres","6","Millions",,,108283.6,,
"MAR","Morocco","T-PASS-RL-TOT","Rail passenger transport","2000","2000","PKM","Passenger-kilometres","6","Millions",,,1956,,
"MAR","Morocco","T-PASS-RL-TOT","Rail passenger transport","2001","2001","PKM","Passenger-kilometres","6","Millions",,,2019,,
"MAR","Morocco","T-PASS-RL-TOT","Rail passenger transport","2002","2002","PKM","Passenger-kilometres","6","Millions",,,2145,,
"MAR","Morocco","T-PASS-RL-TOT","Rail passenger transport","2003","2003","PKM","Passenger-kilometres","6","Millions",,,2374,,
"MAR","Morocco","T-PASS-RL-TOT","Rail passenger transport","2004","2004","PKM","Passenger-kilometres","6","Millions",,,2644,,
"MAR","Morocco","T-PASS-RL-TOT","Rail passenger transport","2005","2005","PKM","Passenger-kilometres","6","Millions",,,2987,,
"MAR","Morocco","T-PASS-RL-TOT","Rail passenger transport","2006","2006","PKM","Passenger-kilometres","6","Millions",,,3333,,
"MAR","Morocco","T-PASS-RL-TOT","Rail passenger transport","2007","2007","PKM","Passenger-kilometres","6","Millions",,,3659,,
"MAR","Morocco","T-PASS-RL-TOT","Rail passenger transport","2008","2008","PKM","Passenger-kilometres","6","Millions",,,3820,,
"MAR","Morocco","T-PASS-RL-TOT","Rail passenger transport","2009","2009","PKM","Passenger-kilometres","6","Millions",,,4190,,
"MAR","Morocco","T-PASS-RL-TOT","Rail passenger transport","2010","2010","PKM","Passenger-kilometres","6","Millions",,,4398,,
"MAR","Morocco","T-PASS-RL-TOT","Rail passenger transport","2011","2011","PKM","Passenger-kilometres","6","Millions",,,4819,,
"MAR","Morocco","T-PASS-RL-TOT","Rail passenger transport","2012","2012","PKM","Passenger-kilometres","6","Millions",,,5114,,
